ID	NEV	KIHIRDETES_ID
49278	"MALTOFER"	1001
49280	"MANNISOL"	1001
49281	"MANNITOL BAXTER"	1001
49283	"MARCAIN"	1001
49285	"MARIPEN"	1001
49286	"MASSIDRON"	1001
49288	"MAXAMAID"	1001
49289	"MAXAMUM"	1001
49291	"MAXIPIME"	1001
49292	"MEDAZEPAM"	1001
49294	"MEDROL"	1001
49295	"MEFORAL"	1001
49296	"MEGACE"	1001
49298	"MEGION"	1001
49299	"MEGLIMID"	1001
49301	"MELIPRAMIN"	1001
49303	"MELOXAN"	1001
49304	"MELOXICAM SANDOZ"	1001
49306	"MELOXICAM-TEVA"	1001
49307	"MELYD"	1001
49308	"MEMORIL"	1001
49309	"MENCEVAX"	1001
49310	"MENINGITEC"	1001
49312	"MENJUGATE"	1001
49313	"MENOPUR"	1001
49314	"MENPOVAX"	1001
49316	"MERCKFORMIN"	1001
49317	"MERIONAL"	1001
49319	"MERONEM"	1001
49320	"MERZIN"	1001
49321	"MESTINON"	1001
49322	"MESULID"	1001
49323	"METADON-EP"	1001
49325	"METFOGAMMA"	1001
49326	"METFORMIN"	1001
49328	"METHOTREXAT LACHEMA"	1001
49329	"METHOTREXAT TEVA"	1001
49331	"METILPREDNIZOLON-HUMAN"	1001
49332	"METOPROLOL AL"	1001
49333	"METOPROLOL 1A PHARMA"	1001
49334	"METOPROLOL HEXAL"	1001
49336	"METRONIDAZOL-HUMAN"	1001
49337	"METYPRED"	1001
49339	"MIACALCIC"	1001
49340	"MIANSERIN-MERCK"	1001
49342	"MICETAL"	1001
49343	"MICROSER"	1001
49345	"MIDAZOLAM-HUMAN"	1001
49346	"MIFLONIDE"	1001
49347	"MIKOGAL"	1001
49348	"MILDIBÉ"	1001
49350	"MILUPA"	1001
49351	"MILURIT"	1001
49353	"MINIDIAB"	1001
49354	"MINILIP"	1001
49356	"MINIRIN"	1001
49357	"MIOSTAT"	1001
49360	"MIRTAWIN"	1001
49361	"MIRTAZAPIN ORION"	1001
49363	"MIRZATEN"	1001
49364	"MITOMYCIN"	1001
49366	"MIXTARD"	1001
49367	"MIXTURA PECTORALIS HG"	1001
49369	"MIXTURA PECTORALIS NATURLAND"	1001
49370	"MIXTURA PECTORALIS PARMA"	1001
49371	"MIZAPIN"	1001
49372	"MOCRIM"	1001
49373	"MODITEN"	1001
49375	"MONOPRIL"	1001
49376	"MONURAL"	1001
49377	"MORETAL"	1001
49380	"MOTIDIN"	1001
49381	"MOTILIUM"	1001
49382	"MOVALIS"	1001
49383	"MOXICAM"	1001
49384	"MOXOGAMMA"	1001
49385	"MOXONIDIN-RATIOPHARM"	1001
49387	"MST CONTINUS"	1001
49388	"MULTIHANCE"	1001
49390	"MUSTOPHORAN"	1001
49391	"MYCOSYST"	1001
49392	"MYDERISON"	1001
49394	"MYDRUM"	1001
49396	"MYOCET"	1001
49397	"MYOFLEXIN"	1001
49399	"NAAXIA"	1001
49400	"NAFTILONG"	1001
49402	"NALOXON ORPHA"	1001
49403	"NAN"	1001
49405	"NAPROSYN"	1001
49406	"NAPROXEN"	1001
49408	"NAROPIN"	1001
49409	"NASONEX"	1001
49411	"NATRIUM CHLORID ""BRAUN"""	1001
49412	"NATRIUM HYDROGENCARBONATE"	1001
49413	"NATRIUM-HYDROGEN-CARBONICUM ""PM"""	1001
49414	"NATRIUM-KLORID BAXTER"	1001
49416	"NAVELBIN"	1001
49417	"NAVOBAN"	1001
49418	"NAXIDIN"	1001
49419	"NEBIDO"	1001
49420	"NEBILET"	1001
49423	"NEO-GILURYTMAL"	1001
49425	"NEOCATE"	1001
49426	"NEODOLPASSE"	1001
49427	"NEORECORMON"	1001
49429	"NEPHROTECT"	1001
49430	"NEPLIT EASYHALER"	1001
49432	"NESTLÉ"	1001
49433	"NETROMYCINE"	1001
49434	"NEULASTA"	1001
49435	"NEUPOGEN"	1001
49436	"NEURONTIN"	1001
49437	"NEUROTOP"	1001
49438	"NEVIGRAMON"	1001
49439	"NEXIUM"	1001
49440	"NIDOL"	1001
49441	"NIFEDIPIN"	1001
49442	"NIKRON"	1001
49443	"NILACID"	1001
49444	"NIMBEX"	1001
49445	"NIMELID"	1001
49446	"NIMOTOP"	1001
49447	"NITRO POHL"	1001
49448	"NITRO-DUR"	1001
49449	"NITRODERM"	1001
49450	"NITROLINGUAL"	1001
49451	"NITROMINT"	1001
49452	"NITROPENTON"	1001
49453	"NIZORAL"	1001
49454	"NO-SPA"	1001
49455	"NOCUTIL"	1001
49456	"NOFLAMEN"	1001
49457	"NOFUNG"	1001
49458	"NOLICIN"	1001
49459	"NOOTROPIL"	1001
49460	"NORCOLUT"	1001
49461	"NORCURON"	1001
49462	"NORDITROPIN"	1001
49463	"NORFLOXACIN-RATIOPHARM"	1001
49464	"NORIPLEX"	1001
49465	"NORMIX"	1001
49466	"NORMODIPINE"	1001
49467	"NORMOLYT"	1001
49468	"NORPROLAC"	1001
49469	"NORVASC"	1001
49470	"NORVIR"	1001
49471	"NOVANTRONE"	1001
49472	"NOVASCABIN"	1001
49473	"NOVASOURCE"	1001
49474	"NOVERIL"	1001
49475	"NOVIFORM"	1001
49476	"NOVOMIX"	1001
49477	"NOVONORM"	1001
49478	"NOVORAPID"	1001
49479	"NOVOSEVEN"	1001
49480	"NURSOY"	1001
49482	"NUTRIDRINK"	1001
49483	"NUTRIFLEX"	1001
49484	"NUTRILAC"	1001
49485	"NUTRILON"	1001
49486	"NUTRINI"	1001
49487	"NUTRISET"	1001
49488	"NUTRISON"	1001
49489	"NUTROPINAQ"	1001
49490	"NYOLOL"	1001
49491	"NÁTRIUM-KLORID FRESENIUS"	1001
49492	"OCTANATE"	1001
49493	"OCTOSTIM"	1001
49494	"OCULOTECT"	1001
49495	"OESTROGEL"	1001
49496	"OFLOGEN"	1001
49497	"OFLOXACIN-B"	1001
49498	"OFLOXACIN-B-TRIO"	1001
49499	"OFTAN TIMOLOL"	1001
49500	"OKACIN"	1001
49501	"OLBETAM"	1001
49502	"OLICARD"	1001
49503	"OLICLINOMEL"	1001
49504	"OLWEXYA"	1001
49505	"OMEGAVEN"	1001
49506	"OMEGEN"	1001
49507	"OMEP HEXAL"	1001
49508	"OMEPRAWIN"	1001
49509	"OMEPRAZOL 1A PHARMA"	1001
49510	"OMEPRAZOL HEXAL"	1001
49511	"OMEPRAZOL OZONE"	1001
49512	"OMEPRAZOL-RATIOPHARM"	1001
49513	"OMICRAL"	1001
49515	"OMNIC"	1001
49516	"OMNIPAQUE"	1001
49517	"OMNISCAN"	1001
49518	"ONDAGEN"	1001
49519	"ONDANSETRON EBEWE"	1001
49520	"ONDANSETRON KABI"	1001
49521	"ONDANSETRON PLIVA"	1001
49522	"ONDANSETRON SANDOZ"	1001
49523	"ONKOTRONE"	1001
49525	"OPTIRAY"	1001
49526	"OPTISON"	1001
49527	"ORADEXON"	1001
49528	"ORAL IMPACT"	1001
49529	"ORFIRIL"	1001
49530	"ORGAMETRIL"	1001
49531	"OROPRAM"	1001
49532	"ORTHO-GYNEST"	1001
49533	"ORUNGAL"	1001
49534	"OSPAMOX"	1001
49535	"OSPEN"	1001
49536	"OSPOLOT"	1001
49537	"OSTEO"	1001
49538	"OTOSPORIN"	1001
49539	"OVESTIN"	1001
49540	"OVITRELLE"	1001
49541	"OXALIPLATIN MAYNE"	1001
49542	"OXALIPLATIN RATIOPHARM"	1001
49543	"OXYCONTIN"	1001
49544	"OXYTOCIN"	1001
49545	"P-AM"	1001
49546	"PACLITAXEL ""EBEWE"""	1001
49547	"PACLITAXEL-TEVA"	1001
49548	"PACLITAXEL MAYNE"	1001
49549	"PALLADONE-SR"	1001
49550	"PALPITIN-PP"	1001
49551	"PAMIDRONAT-TEVA"	1001
49552	"PAMIDRONATE MAYNE"	1001
49553	"PAMIFOS"	1001
49554	"PAMITOR"	1001
49555	"PANADOL"	1001
49556	"PANALGORIN"	1001
49557	"PANANGIN"	1001
49558	"PANGROL"	1001
49559	"PANTACID"	1001
49560	"PANZYTRAT"	1001
49561	"PAPAVERINUM"	1001
49562	"PARAPLATIN"	1001
49563	"PARETIN"	1001
49564	"PARIET"	1001
49565	"PARLAZIN"	1001
49566	"PAROGEN"	1001
49567	"PAROXAT"	1001
49568	"PAROXETIN-RATIOPHARM"	1001
49569	"PASTA ZINCI OXYDATI NATURLAND"	1001
49570	"PASTA ZINCI OXYDATI SALICYLATA NATURLAND"	1001
49571	"PAUSOGEST"	1001
49572	"PAVULON"	1001
49573	"PAXENE"	1001
49574	"PAXIRASOL"	1001
49575	"PEDITRACE"	1001
49576	"PEGASYS"	1001
49577	"PEGINTRON"	1001
49578	"PENICILLIN"	1001
49579	"PENTAGLOBIN"	1001
49580	"PENTASA"	1001
49581	"PENTOXIFYLLIN-B"	1001
49582	"PENTOXYL-EP"	1001
49583	"PEPTI-JUNIOR"	1001
49584	"PEPTISORB"	1001
49585	"PERDOX"	1001
49586	"PERINDAN"	1001
49587	"PERITRAST"	1001
49588	"PETNIDAN"	1001
49590	"PHYSIOTENS"	1001
49591	"PIMAFUCIN"	1001
49592	"PIMAFUCORT"	1001
49593	"PIPORTIL"	1001
49594	"PIRABENE"	1001
49595	"PIRACETAM"	1001
49596	"PIRAMIL"	1001
49597	"PIRORHEUM"	1001
49598	"PIROXICAM"	1001
49599	"PK-MERZ"	1001
49600	"PLACOR"	1001
49601	"PLATIDIAM"	1001
49602	"PLAVIX"	1001
49603	"PLEXXO"	1001
49604	"PNEUMO"	1001
49605	"PNEUMOVAX"	1001
49606	"POLCORTOLONE"	1001
49607	"POLIBAR"	1001
49608	"POLYVITAPLEX"	1001
49609	"PONMEL"	1001
49610	"PORTAL"	1001
49611	"PORTIRON"	1001
49612	"PRASTIN"	1001
49613	"PRAVASTAR"	1001
49614	"PRAVASTATIN PLIVA"	1001
49616	"PREDNISOLON"	1001
49617	"PREDUCTAL"	1001
49619	"PREPIDIL"	1001
49620	"PRESID"	1001
49621	"PRESS"	1001
49622	"PRETANIX"	1001
49623	"PREVENAR"	1001
49624	"PREXIGE"	1001
49625	"PRIMOVIST"	1001
49626	"PRINORM"	1001
49627	"PRITOR"	1001
49629	"PROCORUM"	1001
49630	"PROFENID"	1001
49631	"PROGRAF"	1001
49632	"PROKAIN"	1001
49633	"PROLEUKIN"	1001
49634	"PROMIT"	1001
49635	"PROMPTCILLIN"	1001
49636	"PROPAFENON"	1001
49637	"PROPAFENON PHARMAVIT"	1001
49638	"PROPOFOL"	1001
49639	"PROPOFOL ENZYPHARM"	1001
49640	"PROPOFOL FRESENIUS"	1001
49642	"PROPYCIL"	1001
49643	"PROSTAVASIN"	1001
49644	"PROSTERID"	1001
49646	"PROTAMIN"	1001
49648	"PROTHROMPLEX"	1001
49649	"PROTIFAR"	1001
49651	"PROTOPIC"	1001
49652	"PROVERA"	1001
49653	"PROVIRON"	1001
49655	"PROZAC"	1001
49656	"PULMAX"	1001
49658	"PULMOCARE"	1001
49659	"PULMOZYME"	1001
49661	"PURETHAL"	1001
49662	"PYASSAN"	1001
49664	"PYRAZINAMID-PP"	1001
49665	"PÉFLACINE"	1001
49667	"QUAMATEL"	1001
49668	"QUINAPRIL-HCT"	1001
49669	"QUINAWIN"	1001
49671	"RAMACE"	1001
49673	"RAMIPRIL HEXAL"	1001
49674	"RAMIPRIL PREVENT"	1001
49675	"RAMIPRIL-RATIOPHARM"	1001
49676	"RAMIWIN"	1001
49677	"RANGIN"	1001
49679	"RANITIDIN-B"	1001
49680	"RAPAMUNE"	1001
49682	"RAWEL"	1001
49684	"REBIF"	1001
49685	"RECOFOL"	1001
49687	"RECONVAN"	1001
49688	"RECTODELT"	1001
49689	"REFACTO"	1001
49691	"REFLUDAN"	1001
49692	"REFLUXON"	1001
49694	"REHYDROSOL"	1001
49695	"RELESTAT"	1001
49697	"RELPAX"	1001
49699	"REMICADE"	1001
49700	"RENAGEL"	1001
49702	"RENICIN"	1001
49703	"RENITEC"	1001
49705	"REPLAGAL"	1001
49706	"REQUIP"	1001
49708	"RESONIUM"	1001
49710	"RETAFYLLIN"	1001
49711	"RETARDILLIN"	1001
49713	"RETROVIR"	1001
49714	"REVATIO"	1001
49716	"REYATAZ"	1001
49717	"RHEOMACRODEX"	1001
49719	"RHINOCORT"	1001
49720	"RHOGAM"	1001
49722	"RIFAZID"	1001
49723	"RILUTEK"	1001
49725	"RINGER"	1001
49726	"RINGER ""BIEFFE"""	1001
49728	"RINGER FRESENIUS"	1001
49729	"RINGER LAKTÁT HARTMANN"	1001
49730	"RINGER LAKTÁT HARTMANN ""BAXTER"""	1001
49732	"RINGER-LAKTÁT"	1001
49733	"RINGER-LAKTÁT FRESENIUS"	1001
49735	"RINS-AQUA"	1001
49736	"RINS-RINGER"	1001
49737	"RINS-SAL"	1001
49738	"RILEPTID"	1001
49739	"RISPERDAL"	1001
49740	"RISPERIDON-RATIOPHARM"	1001
49742	"RISPOLUX"	1001
49743	"RISPONS"	1001
49745	"RIVOTRIL"	1001
49746	"ROACCUTAN"	1001
49748	"ROCEPHIN"	1001
49749	"ROCMALAT"	1001
49751	"RONKAL"	1001
49753	"ROVAMYCINE"	1001
49755	"ROXITHROMYCIN-RATIOPHARM"	1001
49756	"ROZEX"	1001
49758	"RYTMONORM"	1001
49760	"SABRIL"	1001
49762	"SALAGEN"	1001
49763	"SALAZOPYRIN"	1001
49765	"SALOFALK"	1001
49766	"SALSOL"	1001
49768	"SANDONORM"	1001
49769	"SANDOPARIN"	1001
49770	"SANDOSTATIN"	1001
49772	"SCANDISHAKE"	1001
49773	"SCANLUX"	1001
49775	"SEDACORON"	1001
49776	"SEDATON"	1001
49778	"SEDRON"	1001
49779	"SELEGILINE"	1001
49780	"SEMICILLIN"	1001
49782	"SERACTIL"	1001
49783	"SERDOLECT"	1001
49785	"SEREVENT"	1001
49786	"SERLIFT"	1001
49788	"SERMION"	1001
49789	"SEROPRAM"	1001
49791	"SEROTOR"	1001
49792	"SERTADEPI"	1001
49794	"SERTAN"	1001
49795	"SERTRALIN SANDOZ"	1001
49796	"SERTRALIN-RATIOPHARM"	1001
49797	"SERTWIN"	1001
49799	"SETEGIS"	1001
49800	"SEVENAL"	1001
49801	"SEVENALETTA"	1001
49802	"SEVORANE"	1001
49803	"SEVREDOL"	1001
49804	"SIBELIUM"	1001
49805	"SICOR"	1001
49806	"SILEGON"	1001
49807	"SIMDAX"	1001
49808	"SIMILAC"	1001
49809	"SIMULECT"	1001
49810	"SIMVACOL"	1001
49811	"SIMVAGAMMA"	1001
49812	"SIMVASTATIN 1A PHARMA"	1001
49813	"SIMVASTATIN-RATIOPHARM"	1001
49814	"SIMVEP"	1001
49815	"SIMVOR"	1001
49816	"SINECOD"	1001
49817	"SINEMET"	1001
49818	"SINGULAIR"	1001
49819	"SINLAC"	1001
49820	"SINPHE"	1001
49821	"SINTECAL"	1001
49822	"SINTOPOZID"	1001
49823	"SIRDALUD"	1001
49824	"SKELID"	1001
49825	"SMOFLIPID"	1001
49827	"SOLU-MEDROL"	1001
49828	"SOLUTIO ACIDI BORICI NATURLAND"	1001
49829	"SOLUTIO ANTISUDORICA HG"	1001
49830	"SOLUTIO ANTISUDORICA NATURLAND"	1001
49831	"SOLUTIO CASTELLANI HG"	1001
49832	"SOLUTIO CASTELLANI NATURLAND"	1001
49833	"SOLUTIO IODI ALCOHOLICA NATURLAND"	1001
49834	"SOLUVIT"	1001
49835	"SOMATOSTATIN-UCB"	1001
49836	"SOMATULINE"	1001
49837	"SORBIFER"	1001
49838	"SORTIS"	1001
49839	"SOTAHEXAL"	1001
49840	"SOTALEX MITE"	1001
49841	"SOTALOL AL"	1001
49842	"SOTRET"	1001
49843	"SP 54"	1001
49844	"SPARSORIUM ANTISUDORICUM PARMA"	1001
49845	"SPARSORIUM HEXACHLOROPHENI NATURLAND"	1001
49846	"SPARSORIUM HEXACHLOROPHENI PARMA"	1001
49847	"SPARSORIUM HEXACHLOROPHENI PRO INFANTE NATURLAND"	1001
49848	"SPARSORIUM INFANTUM NATURLAND"	1001
49849	"SPERSALLERG"	1001
49850	"SPIRITUS MENTHAE CUM SALE K&B"	1001
49851	"SPIRITUS MENTHAE CUM SALE NATURLAND"	1001
49852	"SPIRITUS SALICYLATUS FONO K&B"	1001
49853	"SPIRITUS SALICYLATUS FONO NATURLAND"	1001
49854	"SPIRIVA"	1001
49855	"SPIRON"	1001
49856	"SPIROPENT"	1001
49857	"SPITOMIN"	1001
49858	"SPUTOPUR"	1001
49859	"STADAGLICIN"	1001
49860	"STADAMET"	1001
49861	"STALEVO"	1001
49862	"STANDACILLIN"	1001
49863	"STARLIX"	1001
49864	"STAZEPINE"	1001
49865	"STEROFUNDIN"	1001
49866	"STESOLID"	1001
49867	"STIMULOTON"	1001
49868	"STOCRIN"	1001
49869	"STOPLIP"	1001
49870	"STREPTOMYCIN"	1001
49871	"STRUCTOLIPID"	1001
49872	"SUFENTANIL NARCOMED"	1001
49873	"SUFENTANIL TORREX"	1001
49874	"SUMAMED"	1001
49875	"SUMETROLIM"	1001
49877	"SUPPLIN"	1001
49878	"SUPPOSITORIUM ANALGETICUM NATURLAND"	1001
49879	"SUPPOSITORIUM ANALGETICUM PARMA"	1001
49880	"SUPPOSITORIUM ANTIPYRETICUM NATURLAND"	1001
49881	"SUPPOSITORIUM ANTIPYRETICUM PARMA"	1001
49882	"SUPPOSITORIUM HAEMORRHOIDALE NATURLAND"	1001
49883	"SUPPOSITORIUM HAEMORRHOIDALE PARMA"	1001
49884	"SUPPOSITORIUM NORAMINOPHENAZONI NATURLAND"	1001
49885	"SUPPOSITORIUM NORAMINOPHENAZONI PARMA"	1001
49886	"SUPPOSITORIUM SPASMOLYTICUM NATURLAND"	1001
49887	"SUPPOSITORIUM THEOPHYLLINI NATURLAND"	1001
49888	"SUPPOSITORIUM THEOPHYLLINI PARMA"	1001
49889	"SUPRANE"	1001
49890	"SUPRASTIN"	1001
49891	"SUPRAX"	1001
49892	"SUPREFACT"	1001
49893	"SURAL"	1001
49894	"SURGAM"	1001
49895	"SURVANTA"	1001
49897	"SURVIMED OPD"	1001
49898	"SURVIMED RENÁL"	1001
49899	"SUSPENSIO ZINCI AQUOSA PARMA"	1001
49900	"SUSTAC"	1001
49901	"SYMBICORT"	1001
49902	"SYMPATHOMIM"	1001
49903	"SYNAGIS"	1001
49904	"SYNCUMAR"	1001
49905	"SYNERCID"	1001
49906	"TABLETTA ACIDI ASCORBIC NATURLAND"	1001
49907	"TABLETTA ANALGETICA PARMA"	1001
49908	"TABLETTA ANALGETICA NATURLAND"	1001
49909	"TABLETTA ANTIDOLORICA NATURLAND"	1001
49910	"TABLETTA ANTIDOLORICA PARMA"	1001
49911	"TABLETTA CHINACISALIS CUM VITAMINO PARMA"	1001
49912	"TABLETTA COFFEINI NATURLAND"	1001
49913	"TABLETTA COFFEINI PARMA"	1001
49914	"TABLETTA MAGNESI CITRICI NATURLAND"	1001
49915	"TABLETTA MAGNESII CITRICI PARMA"	1001
49916	"TABLETTA PHENOLPHTHALEINI COMPOSITA PARMA"	1001
49917	"TABLETTA TRIKALII CITRICI"	1001
49918	"TABLETTA TRIKALII CITRICI NATURLAND"	1001
49919	"TACHYSTIN PARMA"	1001
49920	"TALEUM"	1001
49921	"TALLITON"	1001
49922	"TALOXA"	1001
49923	"TALVOSILEN"	1001
49924	"TAMOXIFEN-HEXAL"	1001
49925	"TAMOXIFEN-TEVA"	1001
49926	"TAMSOL"	1001
49927	"TAMSUDIL"	1001
49928	"TAMSUGEN"	1001
49929	"TAMSULOSIN SANDOZ"	1001
49930	"TAMSULOSIN-RATIOPHARM"	1001
49931	"TANTUM"	1001
49933	"TARDYFERON"	1001
49934	"TARGOCID"	1001
49935	"TARIVID"	1001
49936	"TARIVID-RICHTER"	1001
49937	"TARKA"	1001
49938	"TASMAR"	1001
49939	"TAVANIC"	1001
49940	"TAXOL"	1001
49941	"TAXOTERE"	1001
49942	"TAZOCIN"	1001
49943	"TEGRETOL"	1001
49944	"TELFAST"	1001
49945	"TELVIRAN"	1001
49946	"TELZIR"	1001
49947	"TEMODAL"	1001
49948	"TENAXUM"	1001
49949	"TENOX"	1001
49950	"TENSIOMIN"	1001
49951	"TENUTAN"	1001
49952	"TEPERIN"	1001
49953	"TERBIGEN"	1001
49954	"TERBINAFIN HEXAL"	1001
49955	"TERBINAFIN RATIOPHARM"	1001
49956	"TERBISIL"	1001
49957	"TERBUTALIN"	1001
49958	"TERFIN"	1001
49959	"TERVALON"	1001
49960	"TESLASCAN"	1001
49961	"TETANOL-PUR"	1001
49962	"TETANUSZ"	1001
49963	"TETIG"	1001
49964	"TETRAN"	1001
49965	"TEVETEN"	1001
49966	"THEOPHTARD"	1001
49967	"THEOSPIREX"	1001
49968	"THIOGAMMA"	1001
49969	"THIOPENTAL"	1001
49970	"THOREUS"	1001
49972	"THROMBOREDUCTIN"	1001
49973	"THYROGEN"	1001
49974	"TIAPRIDAL"	1001
49975	"TICLID"	1001
49976	"TIENAM"	1001
49977	"TILCOTIL"	1001
49978	"TIMONIL"	1001
49979	"TINEAL"	1001
49980	"TINIDAZOLE"	1001
49981	"TIROTAX"	1001
49982	"TISERCIN"	1001
49983	"TISSUCOL"	1001
49984	"TOBI"	1001
49985	"TOBRADEX"	1001
49986	"TOBREX"	1001
49987	"TOLVON"	1001
49988	"TOMUDEX"	1001
49989	"TOPAMAX"	1001
49990	"TORECAN"	1001
49991	"TORENDO"	1001
49992	"TORVACARD"	1001
49993	"TOTALPROST"	1001
49994	"TRABECAN-TEVA"	1001
49995	"TRACRIUM"	1001
49996	"TRACTOCILE"	1001
49997	"TRACUTIL"	1001
49998	"TRAMADOL AL"	1001
49999	"TRAMADOL SL"	1001
50000	"TRAMADOL-RATIOPHARM"	1001
50001	"TRAMADOLOR"	1001
50002	"TRAMALGIC"	1001
50003	"TRANSTEC"	1001
50004	"TRASYLOL"	1001
50005	"TRAVATAN"	1001
50007	"TRENTAL"	1001
50008	"TREXAN"	1001
50010	"TRIASYN"	1001
50011	"TRIDIN"	1001
50013	"TRIOXAZIN"	1001
50014	"TRISEQUENS"	1001
50015	"TRITACE"	1001
50017	"TRIZIVIR"	1001
50018	"TROPARINUM"	1001
50020	"TULITA"	1001
50022	"TWOCAL"	1001
50023	"TYGACIL"	1001
50025	"ULCERAN"	1001
50027	"ULTRACORTENOL"	1001
50028	"ULTRAVIST"	1001
50030	"UMAREN"	1001
50032	"UNGUENTUM ALUMINII ACETICI TARTARICI NATURLAND"	1001
50033	"UNGUENTUM ALUMINII ACETICI TARTARICI PARMA"	1001
50035	"UNGUENTUM BORAXATUM NATURLAND"	1001
50036	"UNGUENTUM GLYCERINI NATURLAND"	1001
50037	"UNGUENTUM HYDROPHILICUM NONIONICUM HG"	1001
50038	"UNGUENTUM HYDROPHILICUM NONIONICUM NATURLAND"	1001
50039	"UNGUENTUM HYDROPHILICUM NONIONICUM PARMA"	1001
50040	"UNGUENTUM HYDROSUM  NATURLAND"	1001
50041	"UNGUENTUM INFANTUM HG"	1001
50043	"UNGUENTUM INFANTUM PARMA"	1001
50044	"UNGUENTUM NASALE HUNGARO-GAL"	1001
50045	"UNGUENTUM NASALE NATURLAND"	1001
50046	"UNGUENTUM NASALE PARMA"	1001
50048	"UNGUENTUM STEARINI NATURLAND"	1001
50049	"UNGUENTUM ZINCI OXYDATI NATURLAND"	1001
50050	"UNIPRES"	1001
50051	"UREGYT"	1001
50052	"URO-VAXOM"	1001
50053	"UROMITEXAN"	1001
50054	"UROSTAD"	1001
50055	"UROXAL"	1001
50057	"UTROGESTAN"	1001
50058	"VAGOTHYL"	1001
50060	"VANCOCIN"	1001
50062	"VAQTA"	1001
50063	"VAREXAN"	1001
50064	"VARILRIX"	1001
50067	"VASELINUM"	1001
50068	"VASILIP"	1001
50070	"VAXIGRIP"	1001
50071	"VELAXIN"	1001
50073	"VENOMENHAL"	1001
50074	"VENORUTON"	1001
50076	"VENTOLIN"	1001
50078	"VERAL"	1001
50079	"VERAPAMIL"	1001
50081	"VEROGALID"	1001
68065	"RAPILYSIN"	1001
68066	"RASILEZ"	1001
68072	"REASEC"	1001
68081	"REDUCTIL"	1001
68088	"REGRANEX"	1001
68089	"REGULON"	1001
68092	"RELENZA"	1001
68095	"RELISTOR"	1001
68099	"REMIFEMIN"	1001
68100	"REMIFEMIN PLUS"	1001
68101	"REMODULIN"	1001
68102	"REMOTIV"	1001
68107	"RENNIE DEFLATINE"	1001
68108	"RENON"	1001
68112	"RENVELA"	1001
68114	"REPARIL"	1001
68115	"REPARON"	1001
68118	"REQUIP-MODUTAB"	1001
68119	"RESEPTYL-UREA"	1001
68121	"RESICAL"	1001
68123	"RESOMED"	1001
68126	"RESOXYM"	1001
68133	"RETABOLIL"	1001
68138	"REVASC"	1001
68147	"RHEOSOLON"	1001
68149	"RHESONATIV"	1001
68152	"RHEUMON"	1001
68155	"RHINATHIOL"	1001
68156	"RHINATHIOL COLD"	1001
68157	"RHINATHIOL TUSSO"	1001
68159	"RHINO-STAS"	1001
68161	"RHINOFLUIMUCIL"	1001
68163	"RHINOSPRAY"	1001
68166	"RHOPHYLAC"	1001
68168	"RIBOMUNYL"	1001
68169	"RIBUSPIR"	1001
68174	"RIGESOFT"	1001
68175	"RIGEVIDON"	1001
68177	"RIMISON"	1001
68178	"RINGER ""BAXTER"""	1001
68186	"RINGER-LACTAT N BRAUN"	1001
68188	"RINGER-LAKTÁT HARTMANN BAXTER"	1001
68189	"RINGERFUNDIN B BRAUN"	1001
68192	"RISEDROWIN"	1001
68194	"RISENDROS"	1001
68195	"RISETACT"	1001
68197	"RISPERDAL QUICKLET"	1001
68199	"RISPERIDON PLIVA"	1001
68200	"RISPERIDON SANDOZ"	1001
68201	"RISPERIDON SPECIFAR"	1001
68203	"RISPERIDONE-ARROW"	1001
68206	"RISPIMED"	1001
68208	"RITALIN"	1001
68212	"ROBITUSSIN ANTITUSSICUM"	1001
68213	"ROBITUSSIN EXPECTORANS"	1001
68214	"ROBITUSSIN JUNIOR"	1001
68219	"ROFERON A"	1001
68220	"ROFERON-A"	1001
68226	"ROSIPIN"	1001
68227	"ROTOP MAG-3"	1001
68229	"ROWACHOL"	1001
68231	"ROXID"	1001
68233	"ROXITHROMYCIN AL"	1001
68238	"RUBOPHEN"	1001
68241	"RUDOTEL"	1001
68244	"RUSEDAL"	1001
68245	"RUTA-C"	1001
68246	"RUTASCORBIN"	1001
68247	"RUTINOSCORBIN"	1001
68249	"RYTMONORM SR"	1001
68250	"RYTMONORM-EU PHARMA"	1001
68254	"RANEXA"	1001
68257	"RASILEZ HCT"	1001
68262	"RATIOGRASTIM"	1001
68265	"REFACTO AF"	1001
68281	"REVLIMID"	1001
68282	"REVOLADE"	1001
68295	"ROACTEMRA"	1001
68298	"ROTATEQ"	1001
68301	"ROTARIX"	1001
68305	"SAB SIMPLEX"	1001
68306	"SAB-SIMPLEX"	1001
68308	"SABALLO"	1001
68338	"SANVAL"	1001
68339	"SARIDON"	1001
68340	"SARIDON-PHOENIX"	1001
68343	"SAYANA"	1001
68344	"SCANDONEST"	1001
68346	"SCINTIMUN"	1001
68351	"SEBIVO"	1001
68354	"SEDACUR FORTE"	1001
68357	"SEDUXEN"	1001
68359	"SEHCAT"	1001
68360	"SELEGILINE MERCK"	1001
68361	"SELEGILINE-CHINOIN"	1001
68363	"SELESYN"	1001
68371	"SENTI-SCINT"	1001
68373	"SEPTANEST ADRENALIN"	1001
68374	"SEPTOFORT"	1001
68376	"SEPTOSYL"	1001
68378	"SERESTILL"	1001
68383	"SEROXAT"	1001
68387	"SERTRALIN-ZENTIVA"	1001
68389	"SERTRALINE AUROBINDO"	1001
68391	"SERTRALINE-ARROW"	1001
68406	"SETALOFT"	1001
